UserID,session_time_seconds,top_banner_image_click,last_minute_deals_click,best_sellers_click,christmas_menu_click,new_releases_click,product_image_click,frequently_bought _together_click,more_items_click,reviews_click,subscribe_save_click,one_time_checkout,add_to_basket,returning_user,purchased,repeat_purchaser
4976-av7c573a-4976-b1b9-a273-449758,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
9a08-av7c5b00-9a08-43b5-a3aa-476939,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
5567-av7c680b-5567-4d68-bbd9-208275,2,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
70av-av7c7917-70av-41ed-95bb-968293,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
c118-av7ca334-c118-476b-ab40-357953,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
35bc-av7cb93d-35bc-4670-bc29-63412,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
9557-av7cc096-9557-457d-b836-284469,2,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
7230-av7cc71a-7230-41a4-b224-228558,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
069a-av7cd5bb-069a-4276-bc4b-333527,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
c64a-av7c77d7-c64a-4986-92c6-731684,2,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
7b7a-av7c1e47-7b7a-435c-8936-530723,66,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7c64-av7d1777-7c64-4d76-ba60-115984,2,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1
d677-av7d3679-d677-4a16-b9b9-38658,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1e76-av7d513d-1e76-4693-b8c3-156656,2,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
db25-av7d5270-db25-4c67-b8d7-661974,55,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
c119-av7d673c-c119-43a4-b9b7-870353,2,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0
16d8-av7d730c-16d8-4cb5-aa00-533022,4,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
a07c-av7d736b-a07c-4312-b496-366370,55,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1347-av7d80b6-1347-b1b6-91ea-399800,33,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
9277-av7d9295-9277-4846-b943-175260,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
3687-av7d9a73-3687-4561-836b-502886,2,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
9ac6-av7db414-9ac6-4706-9a96-538489,2,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
6dc1-av7dc6d9-6dc1-45a2-b77b-385322,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
3677-av7700b7-3677-46d8-a759-682242,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
98a6-av771112-98a6-4278-b016-119879,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
1915-av772460-1915-42bc-b37b-327115,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
63a7-av778797-63a7-4cc7-873d-857266,2,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
8906-av77bb56-8906-4027-94a5-49676,2,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
bc65-av77dda6-bc65-47dc-b363-779887,2,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0
657a-av76368a-657a-48ac-99av-706106,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
ca76-av7680d5-ca76-407c-8485-214404,66,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
942a-av768a79-942a-4048-b781-291214,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
868a-av769592-868a-4b91-87bb-6650,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
7b62-av767171-7b62-4290-a1e7-769712,2,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1
a9a3-av801278-a9a3-40d6-a51e-651707,55,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
9484-av802020-9484-b198-bbb0-309102,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
a093-av807702-a093-41ab-96d9-611656,4,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
74c7-av808427-74c7-4c90-b7d7-599122,55,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2b7d-av809387-2b7d-4c06-8335-115596,33,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
dddd-av80b36a-dddd-b169-a197-478225,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
bd17-av80b655-bd17-4782-bav9-163629,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
27c9-av80c28c-27c9-4a05-a6ab-865451,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
31e8-av80c700-31e8-40ac-aav6-162357,2,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
0a64-av80av1c-0a64-40c1-b764-614937,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
d737-av8117a4-d737-4bb7-b1b1-558363,100,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
d193-av8133d8-d193-4d30-9931-217176,5,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
a801-av8147c7-a801-45b6-9d61-415213,2,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
7987-av817b13-7987-45a6-9636-185410,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
7076-av8178d7-7076-4077-a45a-280908,34,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7861-av817b48-7861-4847-b29a-713770,7,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
8079-av820c09-8079-46d4-9a70-4948,43,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1
7c04-av82588b-7c04-4646-9332-216279,22,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0
5600-av82avdb-5600-4774-b186-457069,11,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
bb27-av827534-bb27-46aa-840d-928075,24,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
32c3-av829786-32c3-4a16-8877-49293,32,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
7333-av82d281-7333-4648-a1ec-800079,44,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
1da5-av8375c9-1da5-49ab-9367-525761,11,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
7377-av83b32b-7377-477a-9786-813542,88,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
3112-av83babd-3112-4107-87ad-50552,22,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
a71b-av83bc5d-a71b-4621-b30a-626802,33,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
a07a-av83c115-a07a-4av7-b717-267200,2,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
777c-av83d036-777c-b105-b026-852122,299,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
167c-av8415c3-167c-4768-b334-971384,188,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
3b82-av8420c3-3b82-4687-a726-530527,77,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0
1297-av843349-1297-4137-9d1c-176994,2,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
2d1c-av8b1b04-2d1c-4d14-a931-423309,6,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
0a16-av84525c-0a16-483b-931d-247774,55,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
77b7-av8479ab-77b7-487d-889d-707389,21,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ab95-av848c62-ab95-46d8-b179-383795,3,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
4625-av8490ca-4625-46a8-a4a6-431873,3,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
4094-av84d145-4094-4d14-b677-431890,43,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
5c74-av84dc42-5c74-4a06-a6b3-592271,3,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
b18a-av852dd4-b18a-41e1-b797-144206,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d333-av85416d-d333-41ed-8bc7-920081,77,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
0130-av856a40-0130-4176-a088-839977,5,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
4cba-av858b11-4cba-4cb6-9150-629972,66,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
7aa2-av85734c-7aa2-4635-aa60-239063,77,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
b737-av860675-b737-4b64-b420-308653,2,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
4069-av863603-4069-4530-861a-234725,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
c7c9-av867d89-c7c9-4743-9098-417284,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
17d1-av876965-17d1-453d-b81c-939657,33,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93dd-av8796dc-93dd-47c0-b145-857994,7,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
6b55-av876407-6b55-4746-a965-245708,77,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3267-av88079b-3267-4634-867a-553832,5,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
d989-av888514-d989-4964-8330-139817,11,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
cd2d-av889979-cd2d-45b4-ac88-165812,34,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
7887-av88a017-7887-4169-b0aa-426729,88,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
3497-av887367-3497-4d7b-9812-799961,88,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
78dc-av891605-78dc-439d-98bb-365797,3,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
75b0-av891a60-75b0-4371-9071-598318,3,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
77d9-av893d11-77d9-4327-9b92-654435,34,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
b7b5-av897d37-b7b5-4ad5-b395-979106,23,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
3981-av89bb7a-3981-48c8-a956-709205,88,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
67a3-av897194-67a3-4967-b1c0-161159,99,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
6056-av8a8a50-6056-4373-841e-153179,2,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
6ac5-av8aa164-6ac5-4ba3-8ad6-284619,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2420-av8aa6d5-2420-471e-9d72-219063,65,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
648c-av8ac986-648c-b161-9ava-33331,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
8c48-av8b0497-8c48-4650-8781-564046,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2717-av8b0c22-2717-4734-b742-924302,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
263d-av8b7b23-263d-497a-8762-175841,54,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
7ba5-av8ba636-7ba5-4621-87d1-797330,34,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
771d-av8bb936-771d-4674-8797-379368,54,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
0903-av8bc735-0903-4173-b647-351646,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
c4dd-av8bd450-c4dd-4068-894a-534259,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
a1e6-av8c4aa1-a1e6-4688-8d7d-945699,3,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0
6162-av8c6ba0-6162-4727-accc-949836,53,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
4c0c-av8d2372-4c0c-4942-a5a5-447896,2,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
5555-av8db1a6-5555-4035-9171-408175,43,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
3476-av8d4628-3476-40a5-8d7a-511240,2,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
c637-av8d4797-c637-491e-a426-187444,88,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
9bb7-av8d47a6-9bb7-4b27-933c-110925,54,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7899-av8d8265-7899-472b-b59d-265758,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
7925-av8d9131-7925-40a4-8335-916234,2,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
8770-av8dd67b-8770-4b88-a399-668705,99,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
c5bb-av8d7a62-c5bb-4a1e-ab8c-575032,76,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
c183-av871777-c183-4747-a677-291672,134,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
7678-av873771-7678-4av1-8ccd-184893,4,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
b779-av875731-b779-4352-a4a5-333965,98,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
d7ac-av875ad5-d7ac-41e6-9c68-922128,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
8927-av876467-8927-4577-acd4-257810,2,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1
a511-av876596-a511-4377-b717-140743,54,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
7bda-av87av72-7bda-45b1-b368-338404,3,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
7875-av879290-7875-43ab-9d46-473756,5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3767-av87a454-3767-4823-bb64-703562,52,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
0516-av876354-0516-454a-950c-671197,99,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
3d43-av860167-3d43-4234-8747-508366,99,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
7a69-av861243-7a69-4b2c-a70d-994873,3,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
c2a4-av863c41-c2a4-b1d3-95b7-595170,9,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
5438-av863617-5438-b178-a787-572416,22,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
25ba-av869363-25ba-b15c-a540-513704,22,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
2083-av869959-2083-4170-b207-390032,65,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
10d0-av867av5-10d0-40dc-90c1-4489,66,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
9aad-av904b51-9aad-4117-a6bc-486659,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
bc46-av909b24-bc46-4797-9av7-141941,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
7778-av90b03d-7778-42d9-8658-436138,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1
78b1-av90b67b-78b1-b142-a671-32743,55,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0911-av907b1e-0911-484d-a647-69791,2,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
1c17-av9060c6-1c17-4952-b5a6-931099,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
6209-av906174-6209-47d7-bd28-212600,55,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
cc52-av90659b-cc52-4ba4-8062-401551,33,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
1e7a-av901e62-1e7a-4c81-a646-693077,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
a793-av913556-a793-46d6-bd76-911561,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2dc4-av914948-2dc4-4349-b35d-459722,2,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
7aa7-av914a33-7aa7-4273-a4b3-397228,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
dd51-av914bca-dd51-b159-a2b6-953292,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
063a-av91536b-063a-4326-97bb-729580,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
81eb-av9165c7-81eb-4764-a606-608870,66,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
b1ed-av922309-b1ed-4556-9c2b-645363,2,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
ca23-av928dab-ca23-4873-b7av-926121,2,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
96a4-av92a778-96a4-400c-9777-658288,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1av3-av92d917-1av3-4228-8262-41954,55,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
7076-av93043c-7076-469c-81e6-216659,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
4123-av930c91-4123-4694-a67c-804036,4,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
519b-av9367c3-519b-471a-bba5-621543,55,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
75bc-av931e27-75bc-b157-93d8-236476,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
9646-av938555-9646-48cb-b620-884541,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0074-av93a25d-0074-4ab9-b189-400779,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
720a-av93b458-720a-4649-b487-177784,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6793-av940279-6793-b124-b267-627033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b03-av9405b2-7b03-41d5-9716-676930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd6a-av9408c6-cd6a-4872-b805-528590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877-av942571-4877-4311-8698-271573,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
av77-av947067-av77-409a-8656-194005,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7c9c-av949a42-7c9c-4c1e-bb33-860137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13a2-av94c237-13a2-4956-96b6-959310,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862d-av94d6a0-862d-471c-874b-669218,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7ad7-av9476a6-7ad7-4c4a-a956-661244,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
dd72-av952b38-dd72-4ad7-9117-148802,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c7c7-av9541e0-c7c7-4328-b47d-336343,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0361-av963976-0361-4a4a-bb12-264463,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2c79-av963b1e-2c79-401c-91e5-941547,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23b6-av967038-23b6-b1c7-acca-930416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474-av967986-2474-48d7-b770-267759,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c856-av9697d3-c856-46a5-b908-775707,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d547-av96b353-d547-4785-8965-308499,33,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
d538-av971a52-d538-41e2-b248-583697,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
1994-av971bc0-1994-b1d6-94d5-367789,2,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
69bc-av9754bc-69bc-4389-91e6-454816,2,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
a3a7-av975dd7-a3a7-4027-87b1-508696,2,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
485a-av97773a-485a-45bb-bcc1-777922,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
c9c2-av9778d6-c9c2-4c0b-a7c7-302229,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
08cb-av978126-08cb-48dc-972b-962341,2,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
8d59-av979bd0-8d59-4ca0-8b1c-943953,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
b389-av97d572-b389-4387-b467-89030,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
9bb1-av97d7b1-9bb1-4b67-a688-820614,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
d7d6-av977b37-d7d6-4b62-b5b2-396297,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
2d59-av980782-2d59-4977-9730-470230,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6531-av984696-6531-4b12-abac-677182,2,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
cd6a-av987bca-cd6a-49b1-9717-944496,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4c62-av990573-4c62-45d3-a600-503979,2,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
469c-av990907-469c-4a57-980a-414559,55,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
60d5-av992846-60d5-4dd9-a317-771664,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
0386-av994a55-0386-46d4-8857-492721,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6797-av9955b1-6797-4672-8867-112351,55,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
7771-av9970a0-7771-4b74-b678-53727,33,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
9a9d-av9999ac-9a9d-45b4-a976-853523,2,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
39av-av99b8c7-39av-493b-a57d-452000,2,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1
c816-av99c78a-c816-4586-9938-763021,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
05bb-av99dbc7-05bb-4a3b-a706-554950,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
7b17-av9a329d-7b17-467a-8a47-819564,2,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
09b7-av9a4891-09b7-418d-8cb6-143369,100,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1
7cac-av9a6d70-7cac-b182-b683-618644,5,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
d32b-av9a71a8-d32b-4a1e-92dc-302217,2,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
3370-av9b3dcc-3370-4686-ad07-69199,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
6216-av9ba248-6216-4c40-bc7a-820860,34,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
35d4-av9bdc97-35d4-452b-979b-204125,7,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
c620-av9bd643-c620-4a02-b747-325646,43,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2072-av9c2877-2072-4370-a957-35565,22,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1
a633-av9c3c70-a633-4703-876d-785192,11,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
43c7-av9c673d-43c7-4678-9aa7-807083,24,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
9757-av9c8cb8-9757-4c1e-9801-185640,32,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
8c30-av9c9a00-8c30-43bb-8868-566969,44,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1063-av9d2377-1063-475b-b677-112512,11,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
8b36-av9d2b29-8b36-4104-81b9-288666,88,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
6d87-av9d63d6-6d87-4221-b878-168470,22,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
b7ca-av9d62c8-b7ca-4991-8db7-949258,33,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
a3d7-av970171-a3d7-4138-9011-516503,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
9297-av974ad1-9297-4692-95c4-868574,299,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
a3a9-av974d08-a3a9-497b-9a01-119995,188,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
6837-av97638d-6837-4a73-9a35-323199,77,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
4acc-av97avb6-4acc-43a7-83d5-848025,2,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
519b-av97ab67-519b-4674-9c1c-264422,6,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
b049-av9611e1-b049-4877-bd36-845972,55,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
7563-av96303a-7563-b11a-99a2-791256,21,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
3476-av963d20-3476-4985-8bad-520284,3,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
d367-av91e245-d367-4cd1-883c-160287,3,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
a47a-av96dad8-a47a-b141-819b-550012,43,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
7108-av96dba4-7108-407b-a710-618687,3,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1
71c0-av96d75d-71c0-4ba2-a619-991662,43,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
ba1e-av91e2dd-ba1e-4161-a77d-909736,77,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3678-ava003d6-3678-42c5-9777-265755,5,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
d480-ava03b9a-d480-47c7-96bd-127517,66,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
53cd-ava06146-53cd-4ba1-97a8-779115,77,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
46b0-ava06a43-46b0-479b-9c50-894733,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
3955-ava07562-3955-4a29-a131-939121,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
dc81-ava08254-dc81-4c73-b297-107895,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1737-ava08364-1737-4076-8b10-272763,33,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
43d8-ava0b467-43d8-4736-b382-621361,7,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
2a7a-ava0cc95-2a7a-4714-8b16-794350,77,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
b57a-ava0ccb9-b57a-43b5-81b8-816849,5,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
dbc6-ava0av74-dbc6-4286-987c-669259,11,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1
1e36-ava1221e-1e36-402d-89d3-421930,34,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
5db1-ava13842-5db1-4094-a236-542578,88,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
c064-ava14dc8-c064-4172-9572-198760,88,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
3687-ava16a8c-3687-4278-86dd-213692,3,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
cc59-ava19b0c-cc59-4d21-bad1-140842,3,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0
9877-ava21256-9877-476d-9788-357544,34,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
5964-ava22a69-5964-4av4-a682-163442,23,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
34c9-ava2d396-34c9-439b-a2d2-764527,88,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
69ad-ava2d949-69ad-4a7d-9363-492507,99,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
d437-ava305d3-d437-4556-a477-726725,2,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1
